vehicle_id,timestamp,lat,lng,speed_kmh,fuel_level_pct,engine_on,idle_minutes,hour,day_of_week,is_working_hour,zone_distance_deg,is_anomaly,anomaly_type,refuel
LG-1002,2025-01-08 16:20:30,6.437203,3.450723,28.6,52.4,1,0,16,2,1,0.03112,0,normal,0
LG-1002,2025-01-08 16:21:00,6.43634,3.448545,31.1,52.4,1,0,16,2,1,0.02878,0,normal,0
LG-1002,2025-01-08 16:21:30,6.435677,3.44599,35.1,52.3,1,0,16,2,1,0.02614,0,normal,0
LG-1002,2025-01-08 16:22:00,6.435432,3.444799,16.1,52.2,1,0,16,2,1,0.02493,0,normal,0
LG-1002,2025-01-08 16:22:30,6.435736,3.442681,28.4,52.2,1,0,16,2,1,0.02302,0,normal,0
LG-1002,2025-01-08 16:23:00,6.436773,3.440863,27.8,52.1,1,0,16,2,1,0.02171,0,normal,0
LG-1002,2025-01-08 16:23:30,6.438403,3.438309,40.3,52.0,1,0,16,2,1,0.02019,0,normal,0
LG-1002,2025-01-08 16:24:00,6.43946,3.436475,28.1,51.9,1,0,16,2,1,0.01926,0,normal,0
LG-1002,2025-01-08 16:24:30,6.44059,3.434768,27.2,51.9,1,0,16,2,1,0.01866,0,normal,0
LG-1002,2025-01-08 16:25:00,6.439979,3.431757,40.8,51.8,1,0,16,2,1,0.0161,0,normal,0
LG-1002,2025-01-08 16:25:30,6.439607,3.429768,26.9,51.7,1,0,16,2,1,0.01455,0,normal,0
LG-1002,2025-01-08 16:26:00,6.439491,3.42832,19.3,51.7,1,0,16,2,1,0.01362,0,normal,0
LG-1002,2025-01-08 16:26:30,6.43932,3.426801,20.3,51.6,1,0,16,2,1,0.01272,0,normal,0
LG-1002,2025-01-08 16:27:00,6.439019,3.425568,16.9,51.6,1,0,16,2,1,0.01193,0,normal,0
LG-1002,2025-01-08 16:27:30,6.438643,3.42457,14.2,51.6,1,0,16,2,1,0.01123,0,normal,0
LG-1002,2025-01-08 16:28:00,6.437834,3.422754,26.4,51.5,1,0,16,2,1,0.00999,0,normal,0
LG-1002,2025-01-08 16:28:30,6.436959,3.420197,35.9,51.4,1,0,16,2,1,0.009,0,normal,0
LG-1002,2025-01-08 16:29:00,6.436415,3.417623,34.9,51.3,1,0,16,2,1,0.00907,0,normal,0
LG-1002,2025-01-08 16:29:30,6.436294,3.416495,15.1,51.3,1,0,16,2,1,0.00944,0,normal,0
LG-1002,2025-01-08 16:30:00,6.436571,3.414237,30.2,51.2,1,0,16,2,1,0.01092,0,normal,0
LG-1002,2025-01-08 16:30:30,6.437045,3.412928,18.5,51.2,1,0,16,2,1,0.01212,0,normal,0
LG-1002,2025-01-08 16:31:00,6.43819,3.410117,40.3,51.1,1,0,16,2,1,0.01491,0,normal,0
LG-1002,2025-01-08 16:31:30,6.437822,3.408755,18.7,51.0,1,0,16,2,1,0.0157,0,normal,0
LG-1002,2025-01-08 16:32:00,6.438409,3.406889,26.0,51.0,1,0,16,2,1,0.01753,0,normal,0
LG-1002,2025-01-08 16:32:30,6.439348,3.405407,23.3,50.9,1,0,16,2,1,0.0188,0,normal,0
LG-1002,2025-01-08 16:33:00,6.440726,3.403399,32.4,50.9,1,0,16,2,1,0.01656,0,normal,0
LG-1002,2025-01-08 16:33:30,6.441753,3.40175,25.8,50.8,1,0,16,2,1,0.01487,0,normal,0
LG-1002,2025-01-08 16:34:00,6.443401,3.399659,35.4,50.7,1,0,16,2,1,0.0125,0,normal,0
LG-1002,2025-01-08 16:34:30,6.444231,3.39834,20.7,50.7,1,0,16,2,1,0.01128,0,normal,0
LG-1002,2025-01-08 16:35:00,6.44594,3.395877,39.9,50.6,1,0,16,2,1,0.0091,0,normal,0
LG-1002,2025-01-08 16:35:30,6.447153,3.394122,28.4,50.5,1,0,16,2,1,0.0079,0,normal,0
LG-1002,2025-01-08 16:36:00,6.448655,3.391903,35.6,50.4,1,0,16,2,1,0.00706,0,normal,0
LG-1002,2025-01-08 16:36:30,6.450135,3.389433,38.3,50.3,1,0,16,2,1,0.00739,0,normal,0
LG-1002,2025-01-08 16:37:00,6.451686,3.386638,42.5,50.2,1,0,16,2,1,0.009,0,normal,0
LG-1002,2025-01-08 16:37:30,6.452439,3.38529,20.5,50.2,1,0,16,2,1,0.01004,0,normal,0
LG-1002,2025-01-08 16:38:00,6.453227,3.383809,22.3,50.1,1,0,16,2,1,0.01133,0,normal,0
LG-1002,2025-01-08 16:38:30,6.454155,3.382523,21.1,50.1,1,0,16,2,1,0.01251,0,normal,0
LG-1002,2025-01-08 16:39:00,6.45568,3.382044,21.3,50.0,1,0,16,2,1,0.01297,0,normal,0
LG-1002,2025-01-08 16:39:30,6.45788,3.382713,30.7,50.0,1,0,16,2,1,0.01262,0,normal,0
LG-1002,2025-01-08 16:40:00,6.461004,3.382379,42.0,49.9,1,0,16,2,1,0.01398,0,normal,0
LG-1002,2025-01-08 16:40:30,6.463708,3.380713,42.4,49.8,1,0,16,2,1,0.01673,0,normal,0
LG-1002,2025-01-08 16:41:00,6.465556,3.379536,29.2,49.7,1,0,16,2,1,0.01872,0,normal,0
LG-1002,2025-01-08 16:41:30,6.467678,3.378371,32.3,49.6,1,0,16,2,1,0.02091,0,normal,0
LG-1002,2025-01-08 16:42:00,6.470447,3.377507,38.7,49.5,1,0,16,2,1,0.02334,0,normal,0
LG-1002,2025-01-08 16:42:30,6.473347,3.376543,40.8,49.4,1,0,16,2,1,0.02602,0,normal,0
LG-1002,2025-01-09 10:16:00,6.448179,3.361638,0.0,49.4,0,1,10,3,1,0.00276,0,normal,0
LG-1002,2025-01-09 10:16:30,6.446572,3.365679,57.8,49.3,1,0,10,3,1,0.00711,0,normal,0
LG-1002,2025-01-09 10:17:00,6.448879,3.368329,46.8,49.2,1,0,10,3,1,0.00933,0,normal,0
LG-1002,2025-01-09 10:17:30,6.452649,3.366882,53.9,49.1,1,0,10,3,1,0.00869,0,normal,0
LG-1002,2025-01-09 10:18:00,6.456105,3.365304,50.7,49.0,1,0,10,3,1,0.0095,0,normal,0
LG-1002,2025-01-09 10:18:30,6.458205,3.364503,30.0,48.9,1,0,10,3,1,0.01072,0,normal,0
LG-1002,2025-01-09 10:19:00,6.460591,3.364291,32.0,48.8,1,0,10,3,1,0.01274,0,normal,0
LG-1002,2025-01-09 10:19:30,6.463656,3.364231,41.0,48.7,1,0,10,3,1,0.01556,0,normal,0
LG-1002,2025-01-09 10:20:00,6.466737,3.363889,41.4,48.6,1,0,10,3,1,0.0184,0,normal,0
LG-1002,2025-01-09 10:20:30,6.469631,3.363367,39.3,48.5,1,0,10,3,1,0.02109,0,normal,0
LG-1002,2025-01-09 10:21:00,6.472918,3.363073,44.1,48.4,1,0,10,3,1,0.02426,0,normal,0
LG-1002,2025-01-09 10:21:30,6.475361,3.364103,35.4,48.3,1,0,10,3,1,0.02441,0,normal,0
LG-1002,2025-01-09 10:22:00,6.478652,3.365697,48.8,48.2,1,0,10,3,1,0.02176,0,normal,0
LG-1002,2025-01-09 10:22:30,6.480962,3.366428,32.3,48.1,1,0,10,3,1,0.01991,0,normal,0
LG-1002,2025-01-09 10:23:00,6.483353,3.366109,32.2,48.1,1,0,10,3,1,0.01762,0,normal,0
LG-1002,2025-01-09 10:23:30,6.484988,3.365277,24.5,48.0,1,0,10,3,1,0.01579,0,normal,0
LG-1002,2025-01-09 10:24:00,6.486858,3.364524,26.9,48.0,1,0,10,3,1,0.01378,0,normal,0
LG-1002,2025-01-09 10:24:30,6.490578,3.363186,52.8,47.8,1,0,10,3,1,0.00989,0,normal,0
LG-1002,2025-01-09 10:25:00,6.49318,3.362237,37.0,47.7,1,0,10,3,1,0.0072,0,normal,0
LG-1002,2025-01-09 10:25:30,6.495234,3.361698,28.4,47.7,1,0,10,3,1,0.00528,0,normal,0
LG-1002,2025-01-09 10:26:00,6.498867,3.362168,48.9,47.6,1,0,10,3,1,0.00417,0,normal,0
LG-1002,2025-01-09 10:26:30,6.501782,3.363177,41.2,47.5,1,0,10,3,1,0.00588,0,normal,0
LG-1002,2025-01-09 10:27:00,6.503218,3.363691,20.4,47.4,1,0,10,3,1,0.00708,0,normal,0
LG-1002,2025-01-09 10:27:30,6.505536,3.363973,31.2,47.3,1,0,10,3,1,0.00885,0,normal,0
LG-1002,2025-01-09 10:28:00,6.507465,3.363521,26.5,47.3,1,0,10,3,1,0.01011,0,normal,0
LG-1002,2025-01-09 10:28:30,6.510784,3.363444,44.3,47.2,1,0,10,3,1,0.00954,0,normal,0
LG-1002,2025-01-09 10:29:00,6.512946,3.364133,30.3,47.1,1,0,10,3,1,0.00813,0,normal,0
LG-1002,2025-01-09 10:29:30,6.51452,3.36464,22.1,47.1,1,0,10,3,1,0.00738,0,normal,0
LG-1002,2025-01-09 10:30:00,6.516062,3.365149,21.7,47.0,1,0,10,3,1,0.00693,0,normal,0
LG-1002,2025-01-09 10:30:30,6.518787,3.366666,41.6,46.9,1,0,10,3,1,0.00654,0,normal,0
LG-1002,2025-01-09 10:31:00,6.520006,3.367558,20.1,46.9,1,0,10,3,1,0.00669,0,normal,0
LG-1002,2025-01-09 10:31:30,6.523946,3.36757,52.6,46.7,1,0,10,3,1,0.00998,0,normal,0
LG-1002,2025-01-09 10:32:00,6.525864,3.367562,25.6,46.7,1,0,10,3,1,0.01174,0,normal,0
LG-1002,2025-01-09 10:32:30,6.529101,3.367489,43.3,46.6,1,0,10,3,1,0.01481,0,normal,0
LG-1002,2025-01-09 10:33:00,6.531865,3.367417,36.9,46.5,1,0,10,3,1,0.01748,0,normal,0
LG-1002,2025-01-09 10:33:30,6.534625,3.367368,36.9,46.4,1,0,10,3,1,0.02016,0,normal,0
LG-1002,2025-01-09 10:34:00,6.536298,3.367339,22.4,46.4,1,0,10,3,1,0.0218,0,normal,0
LG-1002,2025-01-09 10:34:30,6.540111,3.367275,50.9,46.2,1,0,10,3,1,0.02555,0,normal,0
LG-1002,2025-01-09 10:35:00,6.544189,3.36723,54.5,46.1,1,0,10,3,1,0.02837,0,normal,0
LG-1002,2025-01-09 10:35:30,6.545685,3.367192,20.0,46.1,1,0,10,3,1,0.0278,0,normal,0
LG-1002,2025-01-09 10:36:00,6.547671,3.367139,26.5,46.0,1,0,10,3,1,0.02715,0,normal,0
LG-1002,2025-01-09 10:36:30,6.55178,3.367073,54.9,45.9,1,0,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:37:00,6.55178,3.367073,0.0,45.9,1,1,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:37:30,6.55178,3.367073,0.0,45.9,1,2,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:38:00,6.55178,3.367073,0.0,45.9,1,3,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:38:30,6.55178,3.367073,0.0,45.9,1,4,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:39:00,6.55178,3.367073,0.0,45.9,1,5,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:39:30,6.55178,3.367073,0.0,45.9,1,6,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:40:00,6.55178,3.367073,0.0,45.9,1,7,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:40:30,6.55178,3.367073,0.0,45.9,1,8,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:41:00,6.55178,3.367073,0.0,45.9,1,9,10,3,1,0.02627,0,normal,0
LG-1002,2025-01-09 10:41:30,6.554852,3.367025,41.0,45.8,1,0,10,3,1,0.02603,0,normal,0
LG-1002,2025-01-09 10:42:00,6.556754,3.366986,25.4,45.7,1,0,10,3,1,0.02605,0,normal,0
LG-1002,2025-01-09 10:42:30,6.558811,3.366945,27.5,45.7,1,0,10,3,1,0.02622,0,normal,0
LG-1002,2025-01-09 10:43:00,6.562206,3.366859,45.4,45.5,1,0,10,3,1,0.02684,0,normal,0
LG-1002,2025-01-09 10:43:30,6.56579,3.366792,47.9,45.4,1,0,10,3,1,0.02796,0,normal,0
LG-1002,2025-01-09 10:44:00,6.568997,3.36702,42.9,45.3,1,0,10,3,1,0.02955,0,normal,0
LG-1002,2025-01-09 10:44:30,6.573002,3.368402,56.5,45.2,1,0,10,3,1,0.03279,0,normal,0
LG-1002,2025-01-09 10:45:00,6.575418,3.370018,38.8,45.1,1,0,10,3,1,0.03441,0,normal,0
LG-1002,2025-01-09 10:45:30,6.577336,3.371361,31.2,45.0,1,0,10,3,1,0.03396,1,route_deviation,0
LG-1002,2025-01-09 10:46:00,6.579646,3.373048,38.1,45.0,1,0,10,3,1,0.03368,1,route_deviation,0
LG-1002,2025-01-09 10:46:30,6.581685,3.374524,33.5,44.9,1,0,10,3,1,0.03362,1,route_deviation,0
LG-1002,2025-01-09 10:47:00,6.583412,3.375753,28.3,44.8,1,0,10,3,1,0.03371,1,route_deviation,0
LG-1002,2025-01-09 10:47:30,6.583412,3.375753,0.0,52.0,0,1,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:48:00,6.583412,3.375753,0.0,60.4,0,2,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:48:30,6.583412,3.375753,0.0,70.2,0,3,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:49:00,6.583412,3.375753,0.0,77.3,0,4,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:49:30,6.583412,3.375753,0.0,86.1,0,5,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:50:00,6.583412,3.375753,0.0,88.3,0,6,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:50:30,6.583412,3.375753,0.0,88.3,0,7,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:51:00,6.583412,3.375753,0.0,88.3,0,8,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:51:30,6.583412,3.375753,0.0,88.3,0,9,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:52:00,6.583412,3.375753,0.0,88.3,0,10,10,3,1,0.03371,1,route_deviation,1
LG-1002,2025-01-09 10:52:30,6.584837,3.376794,23.5,88.3,1,0,10,3,1,0.0339,1,route_deviation,0
LG-1002,2025-01-09 10:53:00,6.587136,3.378485,38.0,88.2,1,0,10,3,1,0.0344,1,route_deviation,0
LG-1002,2025-01-09 10:53:30,6.589732,3.380408,43.0,88.1,1,0,10,3,1,0.03526,1,route_deviation,0
LG-1002,2025-01-09 10:54:00,6.591502,3.381686,29.1,88.0,1,0,10,3,1,0.03596,1,route_deviation,0
LG-1002,2025-01-09 10:54:30,6.592789,3.382615,21.2,88.0,1,0,10,3,1,0.03655,1,route_deviation,0
LG-1002,2025-01-09 10:55:00,6.594507,3.383855,28.2,87.9,1,0,10,3,1,0.03742,1,route_deviation,0
LG-1002,2025-01-09 10:55:30,6.596773,3.385492,37.3,87.8,1,0,10,3,1,0.03872,1,route_deviation,0
LG-1002,2025-01-09 10:56:00,6.598842,3.387187,35.6,87.7,1,0,10,3,1,0.04024,1,route_deviation,0
LG-1002,2025-01-09 10:56:30,6.60045,3.388343,26.4,87.7,1,0,10,3,1,0.04135,1,route_deviation,0
LG-1002,2025-01-09 10:57:00,6.603586,3.390622,51.7,87.6,1,0,10,3,1,0.0437,1,route_deviation,0
LG-1002,2025-01-09 10:57:30,6.606972,3.393063,55.6,87.4,1,0,10,3,1,0.04645,1,route_deviation,0
LG-1002,2025-01-09 10:58:00,6.60814,3.39466,26.3,87.4,1,0,10,3,1,0.04819,1,route_deviation,0
LG-1002,2025-01-09 10:58:30,6.606754,3.398421,53.2,87.2,1,0,10,3,1,0.05174,1,route_deviation,0
LG-1002,2025-01-09 10:59:00,6.605902,3.399675,20.2,87.2,1,0,10,3,1,0.0529,1,route_deviation,0
LG-1002,2025-01-09 10:59:30,6.603739,3.403234,55.4,87.1,1,0,10,3,1,0.0563,1,route_deviation,0
LG-1002,2025-01-09 11:00:00,6.605398,3.406692,51.0,86.9,1,0,11,3,1,0.05985,1,route_deviation,0
LG-1002,2025-01-09 11:00:30,6.606535,3.407668,20.0,86.9,1,0,11,3,1,0.06092,1,route_deviation,0
LG-1002,2025-01-09 11:01:00,6.60936,3.410051,49.2,86.8,1,0,11,3,1,0.0636,1,route_deviation,0
LG-1002,2025-01-09 11:01:30,6.611627,3.413635,56.4,86.7,1,0,11,3,1,0.06748,1,route_deviation,0
LG-1002,2025-01-09 11:02:00,6.611976,3.4177,54.1,86.5,1,0,11,3,1,0.07155,1,route_deviation,0
LG-1002,2025-01-09 11:02:30,6.60999,3.421515,57.2,86.4,1,0,11,3,1,0.07506,1,route_deviation,0
LG-1002,2025-01-09 11:03:00,6.608741,3.424308,40.6,86.3,1,0,11,3,1,0.07769,1,route_deviation,0
LG-1002,2025-01-09 11:03:30,6.608803,3.425994,22.4,86.2,1,0,11,3,1,0.07938,1,route_deviation,0
LG-1002,2025-01-09 11:04:00,6.609344,3.429905,52.4,86.1,1,0,11,3,1,0.08332,1,route_deviation,0
LG-1002,2025-01-09 11:04:30,6.609218,3.433143,43.0,86.0,1,0,11,3,1,0.08653,1,route_deviation,0
LG-1002,2025-01-09 11:05:00,6.60885,3.436384,43.3,85.9,1,0,11,3,1,0.08973,1,route_deviation,0
LG-1002,2025-01-09 11:05:30,6.608999,3.439023,35.1,85.8,1,0,11,3,1,0.09237,1,route_deviation,0
LG-1002,2025-01-09 11:06:00,6.611239,3.441094,40.6,85.7,1,0,11,3,1,0.09465,1,route_deviation,0
LG-1002,2025-01-09 11:06:30,6.612841,3.442135,25.5,85.7,1,0,11,3,1,0.09587,1,route_deviation,0
LG-1002,2025-01-09 11:07:00,6.615224,3.44474,47.0,85.6,1,0,11,3,1,0.09877,1,route_deviation,0
LG-1002,2025-01-09 11:07:30,6.615916,3.446264,22.2,85.5,1,0,11,3,1,0.10038,1,route_deviation,0
LG-1002,2025-01-09 11:08:00,6.618595,3.448661,47.9,85.4,1,0,11,3,1,0.10317,1,route_deviation,0
LG-1002,2025-01-09 11:08:30,6.621112,3.45169,52.4,85.3,1,0,11,3,1,0.1066,1,route_deviation,0
LG-1002,2025-01-09 11:09:00,6.621014,3.454464,36.8,85.2,1,0,11,3,1,0.10931,1,route_deviation,0
LG-1002,2025-01-09 11:09:30,6.620336,3.457338,39.2,85.1,1,0,11,3,1,0.11202,1,route_deviation,0
LG-1002,2025-01-09 11:10:00,6.618932,3.459248,31.5,85.0,1,0,11,3,1,0.11367,1,route_deviation,0
LG-1002,2025-01-09 11:10:30,6.618972,3.463405,55.2,84.9,1,0,11,3,1,0.11778,1,route_deviation,0
LG-1002,2025-01-09 11:11:00,6.618647,3.466905,46.6,84.8,1,0,11,3,1,0.1212,1,route_deviation,0
LG-1002,2025-01-09 11:11:30,6.619112,3.469354,33.1,84.7,1,0,11,3,1,0.12369,1,route_deviation,0
LG-1002,2025-01-09 11:12:00,6.619634,3.471244,26.0,84.7,1,0,11,3,1,0.12563,1,route_deviation,0
LG-1002,2025-01-09 11:12:30,6.619443,3.47334,27.9,84.6,1,0,11,3,1,0.12768,1,route_deviation,0
LG-1002,2025-01-09 11:13:00,6.619342,3.476159,37.4,84.5,1,0,11,3,1,0.13046,1,route_deviation,0
LG-1002,2025-01-09 11:13:30,6.620525,3.480189,55.8,84.4,1,0,11,3,1,0.13461,1,route_deviation,0
LG-1002,2025-01-09 11:14:00,6.623189,3.482556,47.5,84.3,1,0,11,3,1,0.13736,1,route_deviation,0
LG-1002,2025-01-09 11:14:30,6.624876,3.483794,27.9,84.2,1,0,11,3,1,0.13886,1,route_deviation,0
LG-1002,2025-01-09 11:15:00,6.625229,3.487559,50.2,84.1,1,0,11,3,1,0.14263,1,route_deviation,0
LG-1002,2025-01-09 11:15:30,6.6249,3.490106,34.1,84.0,1,0,11,3,1,0.14509,1,route_deviation,0
LG-1002,2025-01-10 15:45:00,6.448607,3.36064,0.0,84.0,0,1,15,4,1,0.00169,0,normal,0
LG-1002,2025-01-10 15:45:30,6.447611,3.363066,34.8,83.9,1,0,15,4,1,0.0043,0,normal,0
LG-1002,2025-01-10 15:46:00,6.446406,3.366104,43.4,83.8,1,0,15,4,1,0.00756,0,normal,0
LG-1002,2025-01-10 15:46:30,6.447641,3.366659,18.1,83.8,1,0,15,4,1,0.00778,0,normal,0
LG-1002,2025-01-10 15:47:00,6.448709,3.36725,16.3,83.7,1,0,15,4,1,0.00826,0,normal,0
LG-1002,2025-01-10 15:47:30,6.450118,3.367834,20.4,83.7,1,0,15,4,1,0.0089,0,normal,0
LG-1002,2025-01-10 15:48:00,6.451846,3.367184,24.6,83.6,1,0,15,4,1,0.00867,0,normal,0
LG-1002,2025-01-10 15:48:30,6.453018,3.366735,16.8,83.6,1,0,15,4,1,0.00872,0,normal,0
LG-1002,2025-01-10 15:49:00,6.454977,3.365863,28.6,83.5,1,0,15,4,1,0.0091,0,normal,0
LG-1002,2025-01-10 15:49:30,6.45748,3.364715,36.7,83.4,1,0,15,4,1,0.01023,0,normal,0
LG-1002,2025-01-10 15:50:00,6.45916,3.364339,23.0,83.4,1,0,15,4,1,0.01148,0,normal,0
LG-1002,2025-01-10 15:50:30,6.460993,3.364285,24.5,83.3,1,0,15,4,1,0.01311,0,normal,0
LG-1002,2025-01-10 15:51:00,6.46395,3.36422,39.5,83.2,1,0,15,4,1,0.01584,0,normal,0
LG-1002,2025-01-10 15:51:30,6.466179,3.364027,29.9,83.2,1,0,15,4,1,0.0179,0,normal,0
LG-1002,2025-01-10 15:52:00,6.468318,3.365801,37.0,83.1,1,0,15,4,1,0.02048,0,normal,0
LG-1002,2025-01-10 15:52:30,6.468764,3.36782,27.5,83.0,1,0,15,4,1,0.02164,0,normal,0
LG-1002,2025-01-10 15:53:00,6.46915,3.37099,42.4,82.9,1,0,15,4,1,0.02345,0,normal,0
LG-1002,2025-01-10 15:53:30,6.469567,3.373484,33.6,82.8,1,0,15,4,1,0.02516,0,normal,0
LG-1002,2025-01-10 15:54:00,6.46967,3.374828,17.9,82.8,1,0,15,4,1,0.02494,0,normal,0
LG-1002,2025-01-10 15:54:30,6.468922,3.377714,39.6,82.7,1,0,15,4,1,0.0222,0,normal,0
LG-1002,2025-01-10 15:55:00,6.466933,3.378564,28.9,82.6,1,0,15,4,1,0.02031,0,normal,0
LG-1002,2025-01-10 15:55:30,6.465726,3.37929,18.8,82.6,1,0,15,4,1,0.01902,0,normal,0
LG-1002,2025-01-10 15:56:00,6.464519,3.380066,19.1,82.6,1,0,15,4,1,0.01771,0,normal,0
LG-1002,2025-01-10 15:56:30,6.462323,3.381476,34.8,82.5,1,0,15,4,1,0.01538,0,normal,0
LG-1002,2025-01-10 15:57:00,6.461303,3.382113,16.0,82.4,1,0,15,4,1,0.01435,0,normal,0
LG-1002,2025-01-10 15:57:30,6.459655,3.382624,23.0,82.4,1,0,15,4,1,0.01322,0,normal,0
LG-1002,2025-01-10 15:58:00,6.458261,3.382687,18.6,82.3,1,0,15,4,1,0.01274,0,normal,0
LG-1002,2025-01-10 15:58:30,6.456295,3.382054,27.6,82.3,1,0,15,4,1,0.01301,0,normal,0
LG-1002,2025-01-10 15:59:00,6.454356,3.382296,26.1,82.2,1,0,15,4,1,0.01272,0,normal,0
LG-1002,2025-01-10 15:59:30,6.452879,3.383951,29.5,82.1,1,0,15,4,1,0.01125,0,normal,0
LG-1002,2025-01-10 16:00:00,6.452116,3.385484,22.8,82.1,1,0,16,4,1,0.00994,0,normal,0
LG-1002,2025-01-10 16:00:30,6.451561,3.386513,15.5,82.1,1,0,16,4,1,0.00916,0,normal,0
LG-1002,2025-01-10 16:01:00,6.450381,3.38866,32.6,82.0,1,0,16,4,1,0.00784,0,normal,0
LG-1002,2025-01-10 16:01:30,6.449398,3.390309,25.5,81.9,1,0,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:02:00,6.449398,3.390309,0.0,81.9,1,1,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:02:30,6.449398,3.390309,0.0,81.9,1,2,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:03:00,6.449398,3.390309,0.0,81.9,1,3,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:03:30,6.449398,3.390309,0.0,81.9,1,4,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:04:00,6.449398,3.390309,0.0,81.9,1,5,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:04:30,6.449398,3.390309,0.0,81.9,1,6,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:05:00,6.449398,3.390309,0.0,81.9,1,7,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:05:30,6.449398,3.390309,0.0,81.9,1,8,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:06:00,6.449398,3.390309,0.0,81.9,1,9,16,4,1,0.00731,0,normal,0
LG-1002,2025-01-10 16:06:30,6.448044,3.392447,33.6,81.8,1,0,16,4,1,0.00741,0,normal,0
LG-1002,2025-01-10 16:07:00,6.447287,3.393549,17.8,81.8,1,0,16,4,1,0.00785,0,normal,0
LG-1002,2025-01-10 16:07:30,6.446645,3.394478,15.0,81.8,1,0,16,4,1,0.00837,0,normal,0
LG-1002,2025-01-10 16:08:00,6.445718,3.395837,21.9,81.7,1,0,16,4,1,0.00932,0,normal,0
LG-1002,2025-01-10 16:08:30,6.444533,3.397574,28.0,81.7,1,0,16,4,1,0.01078,0,normal,0
LG-1002,2025-01-10 16:09:00,6.443364,3.399152,26.1,81.6,1,0,16,4,1,0.01235,0,normal,0
LG-1002,2025-01-10 16:09:30,6.441542,3.401358,38.1,81.5,1,0,16,4,1,0.01488,0,normal,0
LG-1002,2025-01-10 16:10:00,6.440686,3.403079,25.6,81.4,1,0,16,4,1,0.01644,0,normal,0
LG-1002,2025-01-10 16:10:30,6.439491,3.405002,30.1,81.4,1,0,16,4,1,0.01846,0,normal,0
LG-1002,2025-01-10 16:11:00,6.438069,3.406931,31.9,81.3,1,0,16,4,1,0.0173,0,normal,0
LG-1002,2025-01-10 16:11:30,6.437204,3.407642,14.9,81.3,1,0,16,4,1,0.01622,0,normal,0
LG-1002,2025-01-10 16:12:00,6.43801,3.409437,26.1,81.2,1,0,16,4,1,0.01529,0,normal,0
LG-1002,2025-01-10 16:12:30,6.437848,3.411245,24.1,81.1,1,0,16,4,1,0.01386,0,normal,0
LG-1002,2025-01-10 16:13:00,6.436907,3.413038,26.9,81.1,1,0,16,4,1,0.01195,0,normal,0
LG-1002,2025-01-10 16:13:30,6.436468,3.414279,17.5,81.0,1,0,16,4,1,0.01081,0,normal,0
LG-1002,2025-01-10 16:14:00,6.436249,3.417076,37.2,81.0,1,0,16,4,1,0.00913,0,normal,0
LG-1002,2025-01-10 16:14:30,6.436878,3.420182,42.1,80.9,1,0,16,4,1,0.00892,0,normal,0
LG-1002,2025-01-10 16:15:00,6.437169,3.421291,15.2,80.8,1,0,16,4,1,0.00917,0,normal,0
LG-1002,2025-01-10 16:15:30,6.43806,3.42354,32.1,80.7,1,0,16,4,1,0.01038,0,normal,0
LG-1002,2025-01-10 16:16:00,6.439044,3.426133,36.8,80.7,1,0,16,4,1,0.01218,0,normal,0
LG-1002,2025-01-10 16:16:30,6.439325,3.427831,22.8,80.6,1,0,16,4,1,0.01323,0,normal,0
LG-1002,2025-01-10 16:17:00,6.439566,3.430649,37.5,80.5,1,0,16,4,1,0.01506,0,normal,0
LG-1002,2025-01-10 16:17:30,6.440265,3.433035,33.0,80.4,1,0,16,4,1,0.01718,0,normal,0
LG-1002,2025-01-10 16:18:00,6.439754,3.435925,39.0,80.4,1,0,16,4,1,0.019,0,normal,0
