vehicle_id,timestamp,lat,lng,speed_kmh,fuel_level_pct,engine_on,idle_minutes,hour,day_of_week,is_working_hour,zone_distance_deg,is_anomaly,anomaly_type
LG-1002,2025-01-21 23:17:00,6.453491,3.390065,1.9,63.7,0,0,23,1,0,0.00516,0,normal
LG-1002,2025-01-22 02:25:00,6.489582,3.38031,3.1,97.7,0,0,2,2,0,0.02422,0,normal
LG-1002,2025-01-22 04:19:00,6.472488,3.509766,1.1,93.1,0,0,4,2,0,0.01434,0,normal
LG-1002,2025-01-22 05:31:00,6.476618,3.504763,1.7,73.7,0,0,5,2,0,0.02079,0,normal
LG-1002,2025-01-22 05:53:00,6.416422,3.416895,0.6,77.1,0,0,5,2,0,0.01228,0,normal
LG-1002,2025-01-22 06:05:00,6.446176,3.400972,0.2,88.4,0,0,6,2,0,0.01065,0,normal
LG-1002,2025-01-22 06:53:00,6.435156,3.419918,3.6,81.3,0,5,6,2,0,0.00724,0,normal
LG-1002,2025-01-22 08:37:00,6.469145,3.477384,58.4,85.5,1,0,8,2,1,0.04481,0,normal
LG-1002,2025-01-22 09:15:00,6.513447,3.3569,31.4,56.3,1,0,9,2,1,0.01449,0,normal
LG-1002,2025-01-22 09:47:00,6.626767,3.325408,53.2,90.5,1,2,9,2,1,0.03362,0,normal
LG-1002,2025-01-22 10:08:00,6.449729,3.367717,11.4,73.1,1,0,10,2,1,0.02779,0,normal
LG-1002,2025-01-22 16:23:00,6.606721,3.346747,48.9,57.5,1,0,16,2,1,0.00573,0,normal
LG-1002,2025-01-22 16:42:00,6.367523,3.099315,87.8,81.6,1,2,16,2,1,0.29018,1,route_deviation
LG-1002,2025-01-22 18:53:00,6.42652,3.433966,47.1,58.1,1,0,18,2,1,0.01305,0,normal
LG-1002,2025-01-22 23:04:00,6.448954,3.384743,4.7,61.8,0,8,23,2,0,0.01191,0,normal
LG-1002,2025-01-22 23:19:00,6.424862,3.431655,1.0,62.9,1,186,23,2,0,0.01111,1,excessive_idle
LG-1002,2025-01-23 00:50:00,6.448176,3.41161,1.7,86.0,0,0,0,3,0,0.01796,0,normal
LG-1002,2025-01-23 02:29:00,6.450481,3.392819,3.7,82.6,0,0,2,3,0,0.00502,0,normal
LG-1002,2025-01-23 06:05:00,6.461492,3.380348,2.4,92.1,0,0,6,3,0,0.01603,0,normal
LG-1002,2025-01-23 08:54:00,6.590039,3.348238,24.3,71.5,1,0,8,3,1,0.01103,0,normal
LG-1002,2025-01-23 10:02:00,6.487474,3.366054,22.4,64.5,1,0,10,3,1,0.01406,0,normal
LG-1002,2025-01-23 10:10:00,6.499001,3.368631,55.5,74.9,1,0,10,3,1,0.01063,0,normal
LG-1002,2025-01-23 11:09:00,6.476884,3.366902,11.8,71.9,1,0,11,3,1,0.02384,0,normal
LG-1002,2025-01-23 15:36:00,6.589224,3.345641,17.7,46.2,1,0,15,3,1,0.01185,0,normal
LG-1002,2025-01-23 18:40:00,6.465449,3.396778,37.4,45.2,1,0,18,3,1,0.0106,0,normal
LG-1002,2025-01-23 21:12:00,6.438154,3.396667,1.5,49.7,0,0,21,3,0,0.01693,0,normal
LG-1002,2025-01-23 23:44:00,6.508324,3.355971,3.2,62.7,0,0,23,3,0,0.00954,0,normal
LG-1002,2025-01-24 00:42:00,6.452636,3.527508,2.4,79.9,0,0,0,4,0,0.01354,0,normal
LG-1002,2025-01-24 01:14:00,6.414534,3.431336,4.3,88.8,0,0,1,4,0,0.01698,0,normal
LG-1002,2025-01-24 03:57:00,6.428822,3.44012,3.7,90.4,0,0,3,4,0,0.01914,0,normal
LG-1002,2025-01-24 06:18:00,6.410341,3.420447,5.0,66.6,0,0,6,4,0,0.01767,0,normal
LG-1002,2025-01-24 07:17:00,6.443598,3.379217,35.7,64.1,1,2,7,4,1,0.01947,0,normal
LG-1002,2025-01-24 08:39:00,6.406166,3.414069,61.5,91.4,1,0,8,4,1,0.02291,0,normal
LG-1002,2025-01-24 10:04:00,6.49892,3.512802,23.5,75.7,1,0,10,4,1,0.03515,0,normal
LG-1002,2025-01-24 11:24:00,6.57495,3.335112,62.4,87.3,1,0,11,4,1,0.02863,0,normal
LG-1002,2025-01-24 11:29:00,6.399602,3.412275,26.3,69.9,1,0,11,4,1,0.02971,0,normal
LG-1002,2025-01-24 11:40:00,6.590617,3.311666,13.0,80.9,1,0,11,4,1,0.03683,0,normal
LG-1002,2025-01-24 12:37:00,6.512596,3.366705,45.0,83.7,1,0,12,4,1,0.01614,0,normal
LG-1002,2025-01-24 13:06:00,6.414226,3.416994,17.8,74.5,0,0,13,4,1,0.01434,0,normal
LG-1002,2025-01-24 14:19:00,6.43773,3.413049,12.9,82.5,1,0,14,4,1,0.01257,0,normal
LG-1002,2025-01-24 15:28:00,6.426948,3.39272,49.9,41.9,1,0,15,4,1,0.02814,0,normal
LG-1002,2025-01-24 16:14:00,6.849038,3.588042,34.4,52.4,1,0,5,4,0,0.34587,1,private_use
LG-1002,2025-01-24 18:42:00,6.586062,3.31967,58.7,49.6,0,5,18,4,1,0.03115,0,normal
LG-1002,2025-01-24 21:03:00,6.462018,3.538751,4.5,35.7,0,2,21,4,0,0.01701,0,normal
LG-1002,2025-01-24 21:08:00,6.450369,3.514698,3.1,46.4,0,0,21,4,0,0.01635,0,normal
LG-1002,2025-01-24 21:21:00,6.425745,3.410144,2.8,62.6,0,0,21,4,0,0.01109,0,normal
LG-1002,2025-01-25 03:34:00,6.456911,3.517619,1.2,73.2,0,0,3,5,0,0.0092,0,normal
LG-1002,2025-01-25 06:00:00,6.46962,3.399498,0.8,91.1,0,2,6,5,0,0.0153,0,normal
LG-1002,2025-01-25 07:21:00,6.47601,3.354341,0.4,90.5,0,0,7,5,0,0.02328,0,normal
LG-1002,2025-01-25 09:48:00,6.444837,3.382572,33.0,56.0,0,0,9,5,1,0.01605,0,normal
LG-1002,2025-01-25 10:53:00,6.491452,3.369656,10.4,56.7,1,8,10,5,1,0.01389,0,normal
LG-1002,2025-01-25 12:18:00,6.475242,3.503504,24.6,59.2,1,0,12,5,1,0.02114,0,normal
LG-1002,2025-01-25 13:03:00,6.438197,3.520859,60.9,50.1,1,0,13,5,1,0.02683,0,normal
LG-1002,2025-01-25 13:38:00,6.468768,3.53504,50.0,66.9,1,0,13,5,1,0.01357,0,normal
LG-1002,2025-01-25 13:39:00,6.449499,3.382972,47.4,49.8,1,0,13,5,1,0.01323,0,normal
LG-1002,2025-01-25 13:40:00,6.472622,3.355622,34.5,59.0,1,0,13,5,1,0.02649,0,normal
LG-1002,2025-01-25 14:44:00,6.513928,3.341482,12.1,67.1,0,0,14,5,1,0.02226,0,normal
LG-1002,2025-01-25 15:25:00,6.585484,3.363911,1.3,82.3,0,0,15,5,0,0.02295,0,normal
LG-1002,2025-01-25 22:55:00,6.507701,3.344617,3.1,55.4,0,2,22,5,0,0.01596,0,normal
LG-1002,2025-01-25 23:53:00,6.601317,3.358621,1.6,58.2,0,0,23,5,0,0.01163,0,normal
LG-1002,2025-01-26 02:17:00,6.71096,3.710934,41.7,98.8,1,8,2,6,0,0.31015,1,private_use
LG-1002,2025-01-26 04:30:00,6.470997,3.379337,1.4,71.5,0,0,4,6,0,0.02239,0,normal
LG-1002,2025-01-26 07:14:00,6.442001,3.416725,0.5,8.3,1,41,7,6,0,0.01464,1,fuel_theft
LG-1002,2025-01-26 10:03:00,6.515275,3.374243,1.7,57.4,0,2,10,6,0,0.02299,0,normal
LG-1002,2025-01-26 16:12:00,6.471786,3.524936,4.2,78.6,0,0,16,6,0,0.00739,0,normal
LG-1002,2025-01-26 17:53:00,6.48479,3.540249,3.6,66.9,0,0,17,6,0,0.02692,0,normal
LG-1002,2025-01-27 01:16:00,6.484581,3.51675,3.5,85.3,0,0,1,0,0,0.02027,0,normal
LG-1002,2025-01-27 01:20:00,6.611554,3.342946,4.0,89.0,0,0,1,0,0,0.01131,0,normal
LG-1002,2025-01-27 02:48:00,6.48477,3.381002,2.0,78.2,0,0,2,0,0,0.02705,0,normal
LG-1002,2025-01-27 03:43:00,6.474998,3.520077,2.1,78.4,0,0,3,0,0,0.01018,0,normal
LG-1002,2025-01-27 05:14:00,6.635961,3.315469,2.0,61.3,0,0,5,0,0,0.04708,0,normal
LG-1002,2025-01-27 05:34:00,6.557878,3.331198,3.7,87.8,0,0,5,0,0,0.04593,0,normal
LG-1002,2025-01-27 06:32:00,6.464948,3.389947,4.4,95.5,0,0,6,0,0,0.01116,0,normal
LG-1002,2025-01-27 07:12:00,6.415027,3.399409,26.1,83.7,0,0,7,0,1,0.02519,0,normal
LG-1002,2025-01-27 08:41:00,6.451923,3.401987,48.2,68.3,1,0,8,0,1,0.00763,0,normal
LG-1002,2025-01-27 09:25:00,6.469586,3.498879,59.1,60.5,1,0,9,0,1,0.02357,0,normal
LG-1002,2025-01-27 10:53:00,6.439094,3.395616,53.8,67.1,1,0,10,0,1,0.01592,0,normal
LG-1002,2025-01-27 14:11:00,6.427766,3.42043,29.6,63.1,1,0,14,0,1,0.00062,0,normal
LG-1002,2025-01-27 14:24:00,6.483032,3.424375,0.9,42.9,1,146,14,0,1,0.0406,1,excessive_idle
LG-1002,2025-01-27 15:45:00,6.377409,2.97674,79.2,63.9,1,2,15,0,1,0.40018,1,route_deviation
LG-1002,2025-01-27 18:27:00,6.47757,3.534239,15.5,70.0,0,0,18,0,1,0.01754,0,normal
LG-1002,2025-01-27 21:48:00,6.440999,3.374039,1.4,61.1,0,0,21,0,0,0.02521,0,normal
LG-1002,2025-01-27 23:18:00,6.445957,3.417581,0.5,24.3,0,0,23,0,0,0.01828,0,normal
LG-1002,2025-01-27 23:52:00,6.458723,3.41381,1.5,66.0,0,0,23,0,0,0.01918,0,normal
LG-1002,2025-01-27 23:54:00,6.426826,3.400225,3.1,49.8,0,0,23,0,0,0.02081,0,normal
LG-1002,2025-01-28 00:55:00,6.598265,3.364759,3.5,92.3,0,2,0,1,0,0.01797,0,normal
LG-1002,2025-01-28 00:56:00,6.460046,3.401373,3.5,65.3,0,2,0,1,0,0.00813,0,normal
LG-1002,2025-01-28 01:10:00,6.445694,3.373921,3.0,98.3,0,8,1,1,0,0.02304,0,normal
LG-1002,2025-01-28 03:16:00,6.505193,3.37098,2.5,100.0,0,0,3,1,0,0.01438,0,normal
LG-1002,2025-01-28 03:50:00,6.427992,3.421654,2.4,94.7,0,5,3,1,0,0.00065,0,normal
LG-1002,2025-01-28 03:50:00,6.503117,3.393939,3.6,92.2,0,0,3,1,0,0.03617,0,normal
LG-1002,2025-01-28 04:55:00,6.419273,3.427833,0.9,85.8,0,5,4,1,0,0.01108,0,normal
LG-1002,2025-01-28 06:23:00,6.472966,3.523747,4.6,95.8,0,0,6,1,0,0.00816,0,normal
LG-1002,2025-01-28 06:24:00,6.426114,3.426471,2.3,91.7,0,0,6,1,0,0.00579,0,normal
LG-1002,2025-01-28 06:28:00,6.443494,3.549574,1.4,13.4,1,40,6,1,0,0.03497,1,fuel_theft
LG-1002,2025-01-28 08:23:00,6.471166,3.395448,31.0,70.8,1,2,8,1,1,0.01617,0,normal
LG-1002,2025-01-28 09:50:00,6.602137,3.357046,20.6,77.1,1,2,9,1,1,0.01011,0,normal
LG-1002,2025-01-28 09:59:00,6.445822,3.519063,2.6,21.9,1,44,9,1,1,0.0194,1,fuel_theft
LG-1002,2025-01-28 12:38:00,6.41946,3.420399,31.8,56.6,1,2,12,1,1,0.00856,0,normal
LG-1002,2025-01-28 14:30:00,6.467554,3.345195,1.2,19.7,1,38,14,1,1,0.03395,1,fuel_theft
LG-1002,2025-01-28 15:19:00,6.502841,3.358278,30.3,57.4,1,0,15,1,1,0.00385,0,normal
LG-1002,2025-01-28 15:24:00,6.478318,3.359546,20.3,51.1,1,0,15,1,1,0.02074,0,normal
LG-1002,2025-01-28 16:07:00,6.450174,3.407178,19.0,62.7,1,0,16,1,1,0.0131,0,normal
LG-1002,2025-01-28 16:36:00,6.466951,3.519365,23.7,69.3,1,0,16,1,1,0.00328,0,normal
LG-1002,2025-01-28 18:22:00,6.448313,3.533906,39.2,47.0,1,0,18,1,1,0.0205,0,normal
LG-1002,2025-01-28 19:36:00,6.486848,3.354792,4.2,45.3,0,0,19,1,0,0.01257,0,normal
LG-1002,2025-01-28 20:38:00,6.498054,3.339268,4.3,63.2,0,12,20,1,0,0.01876,0,normal
LG-1002,2025-01-28 23:50:00,6.600958,3.327319,2.2,35.2,0,0,23,1,0,0.01968,0,normal
LG-1002,2025-01-29 00:25:00,6.425257,3.423644,1.2,97.2,0,0,0,2,0,0.00381,0,normal
LG-1002,2025-01-29 02:16:00,6.494761,3.389985,3.9,84.6,0,0,2,2,0,0.03226,0,normal
LG-1002,2025-01-29 03:36:00,6.602349,3.358443,1.8,70.4,0,0,3,2,0,0.01152,0,normal
LG-1002,2025-01-29 03:53:00,6.79914,3.724608,34.7,68.1,1,0,23,2,0,0.39077,1,private_use
LG-1002,2025-01-29 05:39:00,6.408034,3.401776,3.6,93.0,0,0,5,2,0,0.02772,0,normal
LG-1002,2025-01-29 06:12:00,6.46442,3.519212,1.6,90.7,0,0,6,2,0,0.00285,0,normal
LG-1002,2025-01-29 06:43:00,6.481138,3.377464,0.5,63.9,0,0,6,2,0,0.02642,0,normal
LG-1002,2025-01-29 07:05:00,6.456472,3.508283,0.1,69.6,1,164,7,2,1,0.01615,1,excessive_idle
LG-1002,2025-01-29 07:10:00,6.610634,3.370121,0.9,18.7,1,53,7,2,1,0.02505,1,fuel_theft
LG-1002,2025-01-29 10:19:00,6.601403,3.328101,41.5,80.1,1,0,10,2,1,0.0189,0,normal
LG-1002,2025-01-29 10:21:00,6.488989,3.515157,36.8,61.3,1,0,10,2,1,0.02495,0,normal
LG-1002,2025-01-29 11:17:00,6.440582,3.39314,53.0,84.6,1,0,11,2,1,0.01454,0,normal
LG-1002,2025-01-29 11:18:00,6.434442,3.385845,36.7,64.9,1,0,11,2,1,0.0225,0,normal
LG-1002,2025-01-29 13:17:00,6.640396,3.339239,55.7,63.5,1,0,13,2,1,0.04015,0,normal
LG-1002,2025-01-29 13:59:00,6.602803,3.332102,2.5,13.8,1,54,13,2,1,0.01501,1,fuel_theft
LG-1002,2025-01-29 14:10:00,6.495077,3.360628,62.6,81.0,1,2,14,2,1,0.00472,0,normal
LG-1002,2025-01-29 14:59:00,6.419944,3.38896,47.9,67.3,1,8,14,2,1,0.03304,0,normal
LG-1002,2025-01-29 16:14:00,6.417142,3.420737,42.7,72.0,1,8,16,2,1,0.01086,0,normal
LG-1002,2025-01-29 21:34:00,6.581914,3.351606,2.1,72.5,0,0,21,2,0,0.01963,0,normal
LG-1002,2025-01-29 22:57:00,6.437837,3.43285,0.3,62.0,0,0,22,2,0,0.0154,0,normal
LG-1002,2025-01-30 01:27:00,6.489909,3.343858,3.1,70.7,0,0,1,3,0,0.01681,0,normal
LG-1002,2025-01-30 01:32:00,6.487382,3.372298,4.6,72.2,0,0,1,3,0,0.01842,0,normal
LG-1002,2025-01-30 03:08:00,6.531591,3.362173,4.3,82.0,0,0,3,3,0,0.03286,0,normal
LG-1002,2025-01-30 05:50:00,6.605977,3.372705,0.7,73.2,0,0,5,3,0,0.02618,0,normal
LG-1002,2025-01-30 08:19:00,6.614605,3.34791,52.4,78.7,1,0,8,3,1,0.01364,0,normal
LG-1002,2025-01-30 08:28:00,6.436138,3.428406,57.5,66.0,1,0,8,3,1,0.011,0,normal
LG-1002,2025-01-30 10:11:00,6.605756,3.352491,1.5,9.3,1,71,10,3,1,0.00726,1,fuel_theft
LG-1002,2025-01-30 10:19:00,6.449026,3.517949,22.7,79.3,1,0,10,3,1,0.01648,0,normal
LG-1002,2025-01-30 11:28:00,6.505981,3.369204,20.8,76.4,1,0,11,3,1,0.0132,0,normal
LG-1002,2025-01-30 12:03:00,6.405877,3.14087,95.9,68.8,1,0,12,3,1,0.23626,1,route_deviation
LG-1002,2025-01-30 12:09:00,6.459209,3.396839,57.3,51.1,1,0,12,3,1,0.00459,0,normal
LG-1002,2025-01-30 13:00:00,6.471885,3.534906,60.3,66.8,1,0,13,3,1,0.01463,0,normal
LG-1002,2025-01-30 13:06:00,6.49106,3.516524,44.3,67.5,1,0,13,3,1,0.02663,0,normal
LG-1002,2025-01-30 13:21:00,6.47701,3.371361,27.2,79.0,1,0,13,3,1,0.02573,0,normal
LG-1002,2025-01-30 13:26:00,6.457149,3.479093,44.0,47.9,1,0,13,3,1,0.04362,0,normal
LG-1002,2025-01-30 15:38:00,6.516246,3.35734,16.5,59.1,1,0,15,3,1,0.01726,0,normal
LG-1002,2025-01-30 17:20:00,6.460606,3.543,52.5,46.7,1,0,17,3,1,0.02145,0,normal
LG-1002,2025-01-30 20:45:00,6.490491,3.509954,1.7,49.8,0,0,20,3,0,0.02819,0,normal
LG-1002,2025-01-30 23:03:00,6.598373,3.371145,4.4,27.9,0,0,23,3,0,0.02429,0,normal
LG-1002,2025-01-30 23:17:00,6.499037,3.342117,4.8,59.8,0,0,23,3,0,0.01588,0,normal
LG-1002,2025-01-30 23:25:00,6.449592,3.422721,0.8,35.2,0,2,23,3,0,0.02166,0,normal
LG-1002,2025-01-31 00:12:00,6.418128,3.414744,1.0,69.6,0,0,0,4,0,0.01169,0,normal
LG-1002,2025-01-31 02:28:00,6.411021,3.413064,3.3,88.7,0,8,2,4,0,0.01874,0,normal
LG-1002,2025-01-31 03:24:00,6.463815,3.514437,4.5,72.7,0,0,3,4,0,0.00766,0,normal
LG-1002,2025-01-31 03:34:00,6.471647,3.399079,2.9,82.8,0,0,3,4,0,0.01714,0,normal
LG-1003,2025-01-01 11:16:00,6.478025,3.531254,36.3,65.6,1,0,11,2,1,0.01598,0,normal
LG-1003,2025-01-01 14:08:00,6.444631,3.404332,37.3,69.8,1,0,14,2,1,0.01395,0,normal
LG-1003,2025-01-01 14:15:00,6.470758,3.507521,45.9,47.8,0,0,14,2,1,0.01558,0,normal
LG-1003,2025-01-01 15:41:00,6.483881,3.371124,37.0,78.2,1,0,15,2,1,0.02002,0,normal
LG-1003,2025-01-01 16:55:00,6.50543,3.353303,14.9,76.6,1,0,16,2,1,0.00796,0,normal
LG-1003,2025-01-01 19:38:00,6.604325,3.373289,4.6,51.8,0,2,19,2,0,0.0265,0,normal
LG-1003,2025-01-01 19:53:00,6.611215,3.353308,3.1,52.1,0,0,19,2,0,0.01201,0,normal
LG-1003,2025-01-01 22:24:00,6.524938,3.361759,4.0,49.1,0,0,22,2,0,0.02621,0,normal
LG-1003,2025-01-01 22:38:00,6.487398,3.345853,4.4,51.5,0,0,22,2,0,0.0168,0,normal
LG-1003,2025-01-01 22:48:00,6.469656,3.401817,2.5,64.0,0,0,22,2,0,0.01616,0,normal
LG-1003,2025-01-01 22:57:00,6.370852,3.156578,71.7,45.9,0,2,22,2,0,0.23873,1,route_deviation
LG-1003,2025-01-02 00:04:00,6.449914,3.538911,1.4,94.3,0,0,0,3,0,0.02266,0,normal
LG-1003,2025-01-02 00:22:00,6.468121,3.512526,2.7,71.2,0,0,0,3,0,0.00998,0,normal
LG-1003,2025-01-02 02:10:00,6.445939,3.496084,1.0,64.0,0,0,2,3,0,0.03217,0,normal
LG-1003,2025-01-02 03:10:00,6.439701,3.415593,3.4,92.4,0,0,3,3,0,0.01289,0,normal
LG-1003,2025-01-02 05:51:00,6.604435,3.336995,5.0,91.8,0,0,5,3,0,0.01058,0,normal
LG-1003,2025-01-02 07:45:00,6.5089,3.3764,22.7,84.3,1,0,7,3,1,0.02089,0,normal
LG-1003,2025-01-02 08:57:00,6.484753,3.426287,30.6,71.9,1,2,8,3,1,0.04318,0,normal
LG-1003,2025-01-02 09:48:00,6.426315,3.418861,60.4,64.6,1,0,9,3,1,0.00272,0,normal
LG-1003,2025-01-02 10:08:00,6.463599,3.359057,20.7,57.6,1,0,10,3,1,0.03542,0,normal
LG-1003,2025-01-02 11:00:00,6.616059,3.352564,19.8,80.7,0,0,11,3,1,0.01605,0,normal
LG-1003,2025-01-02 11:04:00,6.479484,3.497955,62.9,65.6,1,0,11,3,1,0.02807,0,normal
LG-1003,2025-01-02 11:48:00,6.482001,3.347338,58.0,68.0,1,0,11,3,1,0.02007,0,normal
LG-1003,2025-01-02 12:12:00,6.479788,3.410043,17.5,77.7,1,0,12,3,1,0.029,0,normal
LG-1003,2025-01-02 13:35:00,6.427615,3.415591,56.8,59.8,1,0,13,3,1,0.00542,0,normal
LG-1003,2025-01-02 14:47:00,6.417025,3.448155,48.6,73.5,1,0,14,3,1,0.02929,0,normal
LG-1003,2025-01-02 15:24:00,6.502668,3.372379,34.7,59.2,1,8,15,3,1,0.01484,0,normal
LG-1003,2025-01-02 15:26:00,6.613063,3.336605,36.7,48.0,1,0,15,3,1,0.01592,0,normal
LG-1003,2025-01-02 18:47:00,6.492221,3.530857,20.7,62.4,1,5,18,3,1,0.02863,0,normal
LG-1003,2025-01-02 18:50:00,6.478952,3.510371,39.8,49.2,1,0,18,3,1,0.01816,0,normal
LG-1003,2025-01-02 19:24:00,6.497924,3.354418,2.7,45.7,0,0,19,3,0,0.00374,0,normal
LG-1003,2025-01-02 19:52:00,6.460078,3.525648,3.2,78.8,0,0,19,3,0,0.00613,0,normal
LG-1003,2025-01-02 20:08:00,6.460596,3.510251,1.8,33.1,0,0,20,3,0,0.01255,0,normal
LG-1003,2025-01-02 22:07:00,6.483439,3.358191,1.4,64.1,0,8,22,3,0,0.01556,0,normal
LG-1003,2025-01-02 22:16:00,6.435009,3.401667,2.5,45.1,0,8,22,3,0,0.02056,0,normal
LG-1003,2025-01-03 03:35:00,6.356853,3.080524,109.9,94.6,0,0,3,4,0,0.31177,1,route_deviation
LG-1003,2025-01-03 04:46:00,6.580827,3.344479,3.9,92.8,0,0,4,4,0,0.02033,0,normal
LG-1003,2025-01-03 05:09:00,6.500099,3.359899,3.5,69.5,0,0,5,4,0,0.00219,0,normal
LG-1003,2025-01-03 05:50:00,6.499383,3.374884,2.9,89.1,0,0,5,4,0,0.01689,0,normal
LG-1003,2025-01-03 08:36:00,6.506619,3.361606,28.8,69.3,1,12,8,4,1,0.00843,0,normal
LG-1003,2025-01-03 10:56:00,6.498565,3.345422,37.5,79.5,1,0,10,4,1,0.01259,0,normal
LG-1003,2025-01-03 12:57:00,6.372155,3.133233,76.2,56.2,1,0,12,4,1,0.25809,1,route_deviation
LG-1003,2025-01-03 13:23:00,6.614338,3.352293,62.4,50.4,1,0,13,4,1,0.01435,0,normal
LG-1003,2025-01-03 16:10:00,6.478575,3.3613,27.8,70.6,1,0,16,4,1,0.02069,0,normal
LG-1003,2025-01-03 17:11:00,6.502725,3.326209,10.8,71.1,1,2,17,4,1,0.03201,0,normal
LG-1003,2025-01-03 17:30:00,6.490949,3.342979,21.8,62.3,1,0,17,4,1,0.01704,0,normal
LG-1003,2025-01-03 19:07:00,6.60031,3.350728,3.4,37.0,0,0,19,4,0,0.00379,0,normal
LG-1003,2025-01-03 19:10:00,6.469915,3.514974,3.3,71.7,0,2,19,4,0,0.00857,0,normal
LG-1003,2025-01-03 19:23:00,6.464476,3.377196,2.3,41.7,0,0,19,4,0,0.02017,0,normal
LG-1003,2025-01-03 20:24:00,6.49557,3.346373,1.5,62.9,0,0,20,4,0,0.01212,0,normal
LG-1003,2025-01-03 20:56:00,6.513121,3.365778,1.1,37.2,0,0,20,4,0,0.01612,0,normal
LG-1003,2025-01-03 22:47:00,6.454481,3.386271,2.4,62.3,0,0,22,4,0,0.00874,0,normal
LG-1003,2025-01-04 02:08:00,6.443059,3.396462,3.5,100.0,0,0,2,5,0,0.01203,0,normal
LG-1003,2025-01-04 02:24:00,6.492378,3.386457,4.9,82.4,0,5,2,5,0,0.02922,0,normal
LG-1003,2025-01-04 02:37:00,6.51987,3.351825,3.2,96.6,0,2,2,5,0,0.02176,0,normal
LG-1003,2025-01-04 02:37:00,6.447977,3.400462,2.8,74.8,0,0,2,5,0,0.0089,0,normal
LG-1003,2025-01-04 03:31:00,6.521441,3.390413,1.2,80.2,0,0,3,5,0,0.03942,0,normal
LG-1003,2025-01-04 05:36:00,6.438753,3.384952,3.2,63.4,0,0,5,5,0,0.0191,0,normal
LG-1003,2025-01-04 05:52:00,6.446814,3.409448,2.8,85.1,0,0,5,5,0,0.01661,0,normal
LG-1003,2025-01-04 08:24:00,6.494973,3.364275,19.0,63.9,1,0,8,5,1,0.00746,0,normal
LG-1003,2025-01-04 08:56:00,6.468445,3.39883,15.9,74.5,1,8,8,5,1,0.01398,0,normal
LG-1003,2025-01-04 09:34:00,6.460473,3.48878,50.3,77.9,0,2,9,5,1,0.03353,0,normal
LG-1003,2025-01-04 10:30:00,6.594603,3.381361,39.1,85.3,1,0,10,5,1,0.03495,0,normal
LG-1003,2025-01-04 11:32:00,6.446354,3.408208,18.9,82.6,1,0,11,5,1,0.01579,0,normal
LG-1003,2025-01-04 12:32:00,6.46177,3.345329,64.5,65.7,1,2,12,5,1,0.03933,0,normal
LG-1003,2025-01-04 13:03:00,6.478498,3.538585,55.7,45.0,1,0,13,5,1,0.02138,0,normal
LG-1003,2025-01-04 13:43:00,6.467019,3.512307,2.8,18.6,1,58,13,5,1,0.0099,1,fuel_theft
LG-1003,2025-01-04 14:53:00,6.627296,3.354111,18.1,51.9,1,5,14,5,1,0.02724,0,normal
LG-1003,2025-01-04 15:32:00,6.440285,3.434065,2.9,73.4,0,0,15,5,0,0.01793,0,normal
LG-1003,2025-01-04 16:10:00,6.46323,3.385345,2.4,57.2,0,5,16,5,0,0.01269,0,normal
LG-1003,2025-01-04 16:26:00,6.415069,3.409498,1.4,53.2,0,0,16,5,0,0.01731,0,normal
LG-1003,2025-01-04 21:01:00,6.61086,3.360443,0.8,63.6,1,107,21,5,0,0.01667,1,excessive_idle
LG-1003,2025-01-04 21:24:00,6.501555,3.333787,4.7,43.2,0,2,21,5,0,0.02435,0,normal
LG-1003,2025-01-04 21:28:00,6.603186,3.347122,1.4,54.2,0,0,21,5,0,0.00219,0,normal
LG-1003,2025-01-04 23:40:00,6.481147,3.369255,4.5,46.0,0,0,23,5,0,0.0211,0,normal
LG-1003,2025-01-05 00:23:00,6.435414,3.414802,1.5,17.2,1,35,0,6,0,0.00966,1,fuel_theft
LG-1003,2025-01-05 00:46:00,6.421169,3.409536,4.4,65.8,0,0,0,6,0,0.01334,0,normal
LG-1003,2025-01-05 01:49:00,6.492759,3.354987,4.8,70.3,0,2,1,6,0,0.00693,0,normal
LG-1003,2025-01-05 07:54:00,6.704555,3.694993,74.0,56.6,1,5,0,6,0,0.29549,1,private_use
LG-1003,2025-01-05 08:08:00,6.488044,3.361634,3.2,87.0,0,0,8,6,0,0.01154,0,normal
LG-1003,2025-01-05 10:51:00,6.59535,3.371666,0.5,75.2,0,0,10,6,0,0.0253,0,normal
LG-1003,2025-01-05 12:29:00,6.59506,3.366316,4.4,58.6,0,0,12,6,0,0.02021,0,normal
LG-1003,2025-01-05 12:55:00,6.51433,3.375927,0.6,82.7,0,0,12,6,0,0.02359,0,normal
LG-1003,2025-01-05 13:37:00,6.502969,3.351234,0.6,44.0,0,0,13,6,0,0.00784,0,normal
LG-1003,2025-01-05 15:04:00,6.405366,3.42725,4.0,59.6,0,0,15,6,0,0.02348,0,normal
LG-1003,2025-01-05 15:44:00,6.386418,3.188873,65.5,50.0,0,2,15,6,0,0.20317,1,route_deviation
LG-1003,2025-01-05 17:28:00,6.603335,3.338,1.9,56.3,0,0,17,6,0,0.0093,0,normal
LG-1003,2025-01-05 17:57:00,6.840411,3.719186,71.1,41.0,1,0,23,6,0,0.42405,1,private_use
LG-1003,2025-01-05 19:41:00,6.420165,3.41213,2.5,58.8,0,0,19,6,0,0.01183,0,normal
